id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y,
1111,tt0022054,the last flight,the last flight,1931,29/08/1931,drama,76,usa,"english, french",william dieterle,"john monk saunders, john monk saunders",first national pictures,"richard barthelmess, david manners, johnny mack brown, helen chandler, elliott nugent, walter byron",world war 1 veterans roam paris drinking and admiring a woman they recently met.,6.8,1200,,,,,25,7,"richard barthelmess, david manners, johnny mack b","rown, helen chandler, elliott nugent, walter byron",
1112,tt0022056,laugh and get rich,laugh and get rich,1931,20/04/1931,comedy,72,usa,english,gregory la cava,"douglas maclean, gregory la cava",rko radio pictures,"edna may oliver, hugh herbert, dorothy lee, russell gleason, john harron, charles sellon, george davis, robert emmett keane, maude fealy, louise mackintosh, lita chevret, arline judge",man takes his wife's stashed money and is conned into investing it in an oil well.,5.6,152,,,,,5,4,"edna may oliver, hugh herbert, dorothy lee, russell","gleason, john harron, charles sellon, george davis, robert emmett keane, maude fealy, louise mackintosh, lita chevret, arline judge",
1113,tt0022059,laughing sinners,laughing sinners,1931,30/05/1931,"drama, romance",72,usa,"english, italian",harry beaumont,"kenyon nicholson, edith fitzgerald",metro-goldwyn-mayer (mgm),"joan crawford, neil hamilton, clark gable, marjorie rambeau, guy kibbee, cliff edwards, roscoe karns, gertrude short, george cooper, george f. marion, bert woodruff",cabaret performer ivy stevens in an affair with a low-rent traveling salesman is dumped in a 'dear jane' letter and finds solace in joining the salvation army.,5.4,517,$ 338000,,,,30,9,"joan crawford, neil hamilton, clark gable, marjorie","rambeau, guy kibbee, cliff edwards, roscoe karns, gertrude short, george cooper, george f. marion, bert woodruff",
1114,tt0022074,the smiling lieutenant,the smiling lieutenant,1931,22/01/1932,"comedy, romance, musical",93,usa,"english, french",ernst lubitsch,"leopold jacobson, felix dormann",paramount pictures,"maurice chevalier, claudette colbert, miriam hopkins, charles ruggles, george barbier, hugh o'connell","an amorous lieutenant is forced to marry a socially awkward princess, though he tries to keep his violin-playing girlfriend on the side.",7.2,3034,,,,,34,25,"maurice chevalier, claudette colbert, miriam hopkin","s, charles ruggles, george barbier, hugh o'connell",
1115,tt0022080,limite,limite,1931,01/10/1931,"drama, romance",114,brazil,portuguese,mario peixoto,mario peixoto,cinédia,"olga breno, tatiana rey, raul schnoor, brutus pedreira, carmen santos, mario peixoto, edgar brasil, iolanda bernardes",three people sail aimlessly while remembering their past.,7.3,1596,,,,,9,12,"olga breno, tatiana rey, raul schnoor, brutus pedr","eira, carmen santos, mario peixoto, edgar brasil, iolanda bernardes",
1116,tt0022085,local boy makes good,local boy makes good,1931,10/06/1932,"action, comedy, romance",68,usa,english,mervyn leroy,"j.c. nugent, elliott nugent",first national pictures,"joe e. brown, dorothy lee, ruth hall, edward woods, edward j. nugent, wade boteler, john harrington, william burress","john is a timid student who works at the university book store. he is studying to be a botanist and has a secret crush on the lovely julia. one day, one of his letters gets accidentally ...",6.3,159,,,,,7,5,"joe e. brown, dorothy lee, ruth hall, edward woods,","edward j. nugent, wade boteler, john harrington, william burress",
1117,tt0022086,lonely wives,lonely wives,1931,22/02/1931,"comedy, romance",85,usa,english,russell mack,"a.h. woods, walter deleon",pathé exchange,"edward everett horton, esther ralston, laura la plante, patsy ruth miller, spencer charters, maude eburne, maurice black","a lonely husband, whose wife has been away, hires a look-a-like impersonator to fill his place and fool his mother-in-law while he plays around with a pretty coquette. his wife returns that night and confusion prevails.",6.3,289,,,,,13,4,"edward everett horton, esther ralston, laura la plan","te, patsy ruth miller, spencer charters, maude eburne, maurice black",
1118,tt0022100,m - eine stadt sucht einen mörder,m - eine stadt sucht einen mörder,1931,31/08/1931,"crime, mystery, thriller",117,germany,german,fritz lang,"thea von harbou, fritz lang",nero-film ag,"peter lorre, ellen widmann, inge landgut, otto wernicke, theodor loos, gustaf gründgens, friedrich gnaß, fritz odemar, paul kemp, theo lingen, rudolf blümner, georg john, franz stein, ernst stahl-nachbaur, gerhard bienert","when the police in a german city are unable to catch a child-murderer, other criminals join in the manhunt.",8.3,132063,,$ 35566,$ 35566,,332,150,"peter lorre, ellen widmann, inge landgut, otto wer","nicke, theodor loos, gustaf gründgens, friedrich gnaß, fritz odemar, paul kemp, theo lingen, rudolf blümner, georg john, franz stein, ernst stahl-nachbaur, gerhar",d bienert
1119,tt0022103,the mad genius,the mad genius,1931,07/11/1931,"drama, horror, romance",81,usa,english,michael curtiz,"martin brown, j. grubb alexander",warner bros.,"john barrymore, marian marsh, charles butterworth, donald cook, luis alberni, carmel myers, andré luguet, frankie darro",a crippled man finds a boy and vows to make him a great dancer.,6.4,510,,,,,22,13,"john barrymore, marian marsh, charles butterwort","h, donald cook, luis alberni, carmel myers, andré luguet, frankie darro",
1120,tt0022105,madamu to nyôbô,madamu to nyôbô,1931,01/08/1931,"comedy, drama",64,japan,japanese,heinosuke gosho,"akira fushimi, komatsu kitamura",shochiku,"atsushi watanabe, kinuyo tanaka, mitsuko ichimura, satoko date, shin'ichi himori, tokuji kobayashi, yukiko inoue, takeshi sakamoto","a writer struggles to finish his story against many distractions, but the jazz party next door proves to be too much.",6.5,149,,,,,3,7,"atsushi watanabe, kinuyo tanaka, mitsuko ichimu","ra, satoko date, shin'ichi himori, tokuji kobayashi, yukiko inoue, takeshi sakamoto",
1121,tt0022111,the maltese falcon,the maltese falcon,1931,13/06/1931,"crime, drama, film-noir",80,usa,"english, chinese",roy del ruth,"dashiell hammett, maude fulton",warner bros.,"bebe daniels, ricardo cortez, dudley digges, una merkel, robert elliott, thelma todd, otto matieson, walter long, dwight frye, j. farrell macdonald","a lovely dame with dangerous lies employs the services of a private detective, who is quickly caught up in the mystery and intrigue of a statuette known as the maltese falcon.",6.9,2564,,,,,41,23,"bebe daniels, ricardo cortez, dudley digges, una merk","el, robert elliott, thelma todd, otto matieson, walter long, dwight frye, j. farrell macdonald",
1122,tt0022117,the man in possession,the man in possession,1931,04/07/1931,comedy,84,usa,english,sam wood,"h.m. harwood, sarah y. mason",metro-goldwyn-mayer (mgm),"robert montgomery, charlotte greenwood, irene purcell, c. aubrey smith, beryl mercer, reginald owen, alan mowbray, maude eburne, forrester harvey, yorke sherwood",a charming bailiff's assistant poses as a young woman's butler until she can pay her debts.,6.9,260,,,,,7,6,"robert montgomery, charlotte greenwood, irene purc","ell, c. aubrey smith, beryl mercer, reginald owen, alan mowbray, maude eburne, forrester harvey, yorke sherwood",
1123,tt0022119,man of the world,man of the world,1931,18/12/1931,"drama, romance",74,usa,"french, english","richard wallace, edward goodman","herman j. mankiewicz, herman j. mankiewicz",paramount pictures,"william powell, carole lombard, wynne gibson, lawrence gray, guy kibbee, george chandler",a young american girl visits paris accompanied by her fiancee and her wealthy uncle. there she meets and is romanced by a worldly novelist; what she doesn't know is that he is a blackmailer who is using her to get to her uncle.,6.2,525,,,,,15,9,"william powell, carole lombard, wynne gibson, law","rence gray, guy kibbee, george chandler",
1124,tt0022120,manhattan parade,manhattan parade,1931,10/01/1932,"comedy, musical",75,usa,english,lloyd bacon,"samuel shipman, robert lord",warner bros.,"winnie lightner, charles butterworth, joe smith, charles dale, dickie moore, bobby watson, frank conroy, walter miller, mae madison, polly walters, luis alberni, greta granstedt","the fortunes of a broadway costume company rise and fall depending on who is running it, and whether its clients' shows succeed or not.",5.1,126,,,,,8,2,"winnie lightner, charles butterworth, joe smith,","charles dale, dickie moore, bobby watson, frank conroy, walter miller, mae madison, polly walters, luis alberni, greta granstedt",
1125,tt0022121,"der mann, der seinen mörder sucht","der mann, der seinen mörder sucht",1931,05/02/1931,comedy,97,germany,german,robert siodmak,"ludwig hirschfeld, ernst neubach",universum film (ufa),"heinz rühmann, lien deyers, raimund janitschek, hans leibelt, hermann speelmans, friedrich hollaender, gerhard bienert, franz fiedler, eberhard mack, erik schütz, roland varno, wolfgang von waltershausen, hermann blaß, eugen boral, otti dietze",,6.5,152,,,,,3,1,"heinz rühmann, lien deyers, raimund janitschek,","hans leibelt, hermann speelmans, friedrich hollaender, gerhard bienert, franz fiedler, eberhard mack, erik schütz, roland varno, wolfgang von waltershausen, herm","ann blaß, eugen boral, otti dietze"
1126,tt0022125,marius,marius,1931,28/01/1932,"comedy, drama, romance",130,france,french,alexander korda,"marcel pagnol, marcel pagnol",les films marcel pagnol,"raimu, pierre fresnay, fernand charpin, alida rouffe, paul dullac, alexandre mihalesco, robert vattier, édouard delmont, orane demazis",marius is faced with a choice whether to fulfill his passion by sailing the seas or stay and marry the woman he loves.,7.9,1848,,$ 8262,$ 8262,,11,26,"raimu, pierre fresnay, fernand charpin, alida rouf","fe, paul dullac, alexandre mihalesco, robert vattier, édouard delmont, orane demazis",
1127,tt0022134,arizona,arizona,1931,11/03/1932,"drama, romance",70,usa,english,george b. seitz,"robert riskin, augustus thomas",columbia pictures,"laura la plante, john wayne, june clyde, forrest stanley, nina quartero",bob refuses to marry his girlfriend and leaves her. she marries his close friend out of revenge.,5.8,215,,,,,8,9,"laura la plante, john wayne, june clyde, forrest st","anley, nina quartero",
1128,tt0022135,men call it love,men call it love,1931,14/03/1931,romance,72,usa,english,edgar selwyn,vincent lawrence,metro-goldwyn-mayer (mgm),"adolphe menjou, leila hyams, norman foster, mary duncan, hedda hopper, robert emmett keane, harry northrup",a well-off bachelor finds himself at a loss for what to do when a married woman comes on to him while he's thoroughly involved with someone else's wife.,5.7,138,,,,,6,2,"adolphe menjou, leila hyams, norman foster, mary","duncan, hedda hopper, robert emmett keane, harry northrup",
1129,tt0022149,millie,millie,1931,08/02/1931,"drama, romance",85,usa,english,john francis dillon,"donald henderson clarke, charles kenyon",rko radio pictures,"helen twelvetrees, lilyan tashman, robert ames, james hall, john halliday, joan blondell, anita louise, edmund breese, frank mchugh, charlotte walker, franklin parker, charles delaney, harry stubbs",millie's life begins to crumble when she finds out her husband is having an affair.,6.2,462,,,,,20,8,"helen twelvetrees, lilyan tashman, robert ames, jam","es hall, john halliday, joan blondell, anita louise, edmund breese, frank mchugh, charlotte walker, franklin parker, charles delaney, harry stubbs",
1130,tt0022150,le million,le million,1931,13/11/1931,"musical, comedy",81,france,french,rené clair,"georges berr, rené clair",films sonores tobis,"annabella, rené lefèvre, jean-louis allibert, paul ollivier, constantin siroesco, raymond cordy, vanda gréville, odette talazac, pedro elviro, jane pierson, andré michaud, eugène stuber, pierre alcover, armand bernard, gabrielle rosny",an impoverished painter and his rival engage in a race across paris to recover a jacket concealing a winning lottery ticket.,7.4,3008,,,,,23,21,"annabella, rené lefèvre, jean-louis allibert, paul","ollivier, constantin siroesco, raymond cordy, vanda gréville, odette talazac, pedro elviro, jane pierson, andré michaud, eugène stuber, pierre alcover, armand bernard, gab",rielle rosny
1131,tt0022151,the millionaire,the millionaire,1931,02/10/1931,"drama, comedy",80,usa,english,john g. adolfi,"earl derr biggers, booth tarkington",warner bros.,"george arliss, florence arliss, david manners, evalyn knapp, james cagney, bramwell fletcher, noah beery, ivan f. simpson, j.c. nugent, sam hardy, j. farrell macdonald, charley grapewin, charles e. evans, tully marshall","a millionaire automaker retires upon the advice of his doctor, but becomes so bored he buys half interest in a gas station and works it on the sly.",7,398,,,,,15,5,"george arliss, florence arliss, david manners, evalyn k","napp, james cagney, bramwell fletcher, noah beery, ivan f. simpson, j.c. nugent, sam hardy, j. farrell macdonald, charley grapewin, charles e. evans, tully marshal",l
1132,tt0022153,the miracle woman,the miracle woman,1931,20/07/1931,"drama, romance",90,usa,english,frank capra,"jo swerling, john meehan",columbia pictures,"barbara stanwyck, david manners, sam hardy, beryl mercer, russell hopton, charles middleton, eddie boland, thelma hill","after an unappreciated minister dies, his daughter loses her faith in god, prompting her to open a phony temple with a con man. can the love of a blind aviator restore her faith and happiness?",7.2,1715,,,,,34,20,"barbara stanwyck, david manners, sam hardy, beryl","mercer, russell hopton, charles middleton, eddie boland, thelma hill",
1133,tt0022158,monkey business,monkey business,1931,04/03/1932,"comedy, musical",77,usa,english,norman z. mcleod,"s.j. perelman, will b. johnstone",paramount pictures,"the marx brothers, groucho marx, harpo marx, chico marx, zeppo marx, rockliffe fellowes, harry woods, thelma todd, ruth hall, tom kennedy","on a transatlantic crossing,",7.5,10649,,,,,77,29,"the marx brothers, groucho marx, harpo marx, chic","o marx, zeppo marx, rockliffe fellowes, harry woods, thelma todd, ruth hall, tom kennedy",
1134,tt0022172,murder at midnight,murder at midnight,1931,05/02/1932,"crime, mystery",69,usa,english,frank r. strayer,"scott darling, scott darling",tiffany productions,"aileen pringle, alice white, hale hamilton, leslie fenton, brandon hurst, kenneth thomson, robert elliott, clara blandick, william humphrey, tyrell davis, aileen carlyle, robert ellis",a murder during a game of charades at a society party leads the police to begin the hunt through the guest list for a motive and culprit.,5.4,297,,,,,24,5,"aileen pringle, alice white, hale hamilton, leslie","fenton, brandon hurst, kenneth thomson, robert elliott, clara blandick, william humphrey, tyrell davis, aileen carlyle, robert ellis",
1135,tt0022173,murder by the clock,murder by the clock,1931,06/05/1932,"horror, mystery",76,usa,english,edward sloman,"charles beahan, rufus king",paramount pictures,"william 'stage' boyd, lilyan tashman, irving pichel, regis toomey, sally o'neil, blanche friderici, walter mcgrail, lester vail, martha mattox, frank sheridan, guy oliver, frederick sullivan",an elderly woman installs a horn in her crypt in case she's buried alive.,6.3,225,,,,,14,12,"william 'stage' boyd, lilyan tashman, irving piche","l, regis toomey, sally o'neil, blanche friderici, walter mcgrail, lester vail, martha mattox, frank sheridan, guy oliver, frederick sullivan",
1136,tt0022177,my past,my past,1931,14/05/1931,"drama, romance",72,usa,english,roy del ruth,charles kenyon,warner bros.,"bebe daniels, lewis stone, ben lyon, joan blondell, natalie moorhead, albert gran, virginia sale",young man and an older man fall for a stage actress.,5.5,120,,,,,4,4,"bebe daniels, lewis stone, ben lyon, joan blondel","l, natalie moorhead, albert gran, virginia sale",
1137,tt0022178,my sin,my sin,1931,11/03/1932,drama,80,usa,english,george abbott,"owen davis, adelaide heilbron",paramount pictures,"tallulah bankhead, fredric march, harry davenport, scott kolk, anne sutherland, margaret adams, jay fassett, lily cahill, joseph calleia, eric blore","acquitted of murder charges, carlotta moves to new york to start a new life.",6.5,130,,,,,9,4,"tallulah bankhead, fredric march, harry davenport,","scott kolk, anne sutherland, margaret adams, jay fassett, lily cahill, joseph calleia, eric blore",
1138,tt0022180,suicide fleet,suicide fleet,1931,20/11/1931,"comedy, drama, war",87,usa,"english, french, german, spanish",albert s. rogell,"herbert a. jones, lew lipton",rko pathé pictures,"william boyd, robert armstrong, james gleason, ginger rogers, harry bannister, frank reicher, ben alexander, henry victor, hans joby",three us sailors fight german u-boats in world war i aboard a decoy ship and try to win ginger rogers who works on the coney island midway.,5.6,171,,,,,10,1,"william boyd, robert armstrong, james gleason, ging","er rogers, harry bannister, frank reicher, ben alexander, henry victor, hans joby",
1139,tt0022183,mädchen in uniform,mädchen in uniform,1931,27/11/1931,"drama, romance",88,germany,german,"leontine sagan, carl froelich","christa winsloe, friedrich dammann",deutsche film-gemeinschaft,"emilia unda, dorothea wieck, hedy krilla, hertha thiele, ellen schwanneke","at an all-girls boarding school, manuela falls in love with a teacher, to terrific consequences.",7.6,2187,,,,,28,24,"emilia unda, dorothea wieck, hedy krilla, hertha th","iele, ellen schwanneke",
1140,tt0022185,der mörder dimitri karamasoff,der mörder dimitri karamasoff,1931,16/02/1931,drama,93,germany,german,"erich engel, fyodor otsep","fyodor dostoevsky, erich engels",terra-filmkunst,"fritz kortner, anna sten, fritz rasp, bernhard minetti, max pohl, hanna waag, fritz alberti, werner hollmann, elisabeth neumann-viertel, laurie lane",suspicion surrounds a lieutenant for killing his father.,7.3,148,,,,,4,3,"fritz kortner, anna sten, fritz rasp, bernhard min","etti, max pohl, hanna waag, fritz alberti, werner hollmann, elisabeth neumann-viertel, laurie lane",
1141,tt0022197,never the twain shall meet,never the twain shall meet,1931,16/05/1931,drama,79,usa,"english, french",w.s. van dyke,"peter b. kyne, ruth cummings",metro-goldwyn-mayer (mgm),"leslie howard, conchita montenegro, c. aubrey smith, karen morley, mitchell lewis, hale hamilton, clyde cook, bob gilbert, joan standing, eulalie jensen","dan works for pritchard and pritchard out of san francisco and is in love with maisie, referred to as ""the icebox"" by his news reporter friend. as one of his ships returns to san francisco,...",5.6,149,,,,,7,2,"leslie howard, conchita montenegro, c. aubrey smit","h, karen morley, mitchell lewis, hale hamilton, clyde cook, bob gilbert, joan standing, eulalie jensen",
1142,tt0022198,new adventures of get-rich-quick wallingford,new adventures of get-rich-quick wallingford,1931,06/05/1932,"comedy, crime, romance",95,usa,english,sam wood,"charles macarthur, george randolph chester",metro-goldwyn-mayer (mgm),"william haines, jimmy durante, ernest torrence, leila hyams, guy kibbee, hale hamilton, robert mcwade, clara blandick, walter walker","wallingford is a con-man whose specialty is taking money from suckers. his partners are schnozzle, a pickpocket and car thief; and blackie, who has played the game for years. jimmy's latest...",5.3,404,,,,,2,1,"william haines, jimmy durante, ernest torrence, le","ila hyams, guy kibbee, hale hamilton, robert mcwade, clara blandick, walter walker",
1143,tt0022208,night nurse,night nurse,1931,08/08/1931,"comedy, crime, drama",72,usa,"english, cantonese",william a. wellman,"grace perkins, oliver h.p. garrett",warner bros.,"barbara stanwyck, ben lyon, joan blondell, clark gable, blanche friderici, charlotte merriam, charles winninger, edward j. nugent, vera lewis, ralf harolde, walter mcgrail",a nurse enlists the help of a petty criminal to foil a sinister plot to murder two children.,7.1,3037,$ 260000,,,,46,34,"barbara stanwyck, ben lyon, joan blondell, clark g","able, blanche friderici, charlotte merriam, charles winninger, edward j. nugent, vera lewis, ralf harolde, walter mcgrail",
1144,tt0022215,odna,odna,1931,10/10/1931,drama,90,soviet union,russian,"grigoriy kozintsev, leonid trauberg","grigoriy kozintsev, leonid trauberg",soyuzkino,"yelena kuzmina, pyotr sobolevsky, sergey gerasimov, mariya babanova, liu-sian van, yanina zheymo, boris chirkov","the story of a newly graduated leningrad teacher, yelena kuzmina. she goes furniture shopping with her fiance, petya, and in a fantasy sequence she imagines teaching a class of neat, ...",7.1,177,,,,,6,1,"yelena kuzmina, pyotr sobolevsky, sergey gerasimov, m","ariya babanova, liu-sian van, yanina zheymo, boris chirkov",
1145,tt0022223,on purge bébé,on purge bébé,1931,21/06/1931,comedy,46,france,french,jean renoir,georges feydeau,les établissements braunberger-richebé,"marguerite pierry, jacques louvigny, michel simon, olga valéry, nicole fernandez, fernandel, sacha tarride","porcelain maker invites a guest to sell him chamber pots, however family problems cause interruptions.",6.1,278,,,,,3,1,"marguerite pierry, jacques louvigny, michel simon,","olga valéry, nicole fernandez, fernandel, sacha tarride",
1146,tt0022235,l'opéra de quat'sous,l'opéra de quat'sous,1931,08/12/1933,"comedy, crime, musical",104,"germany, usa",french,georg wilhelm pabst,"béla balázs, bertolt brecht",nero-film ag,"albert préjean, florelle, gaston modot, margo lion, vladimir sokoloff, lucy de matha, jacques henley, bill bocket, hermann thimig, antonin artaud, roger gaillard, marie-antoinette buzet, arthur duarte, marcel merminod, pierre léaud","the gangster macheath secretly marries the daughter of beggar king peachum. when peachum finds out, he instructs the police chief brown to arrest and hang macheath. if not, all the beggars of soho will disturb the upcoming coronation.",6.7,155,,,,,2,1,"albert préjean, florelle, gaston modot, margo lion, v","ladimir sokoloff, lucy de matha, jacques henley, bill bocket, hermann thimig, antonin artaud, roger gaillard, marie-antoinette buzet, arthur duarte, marcel merminod",", pierre léaud"
1147,tt0022236,other men's women,other men's women,1931,17/01/1931,"drama, romance",71,usa,english,william a. wellman,"maude fulton, maude fulton",warner bros.,"grant withers, mary astor, regis toomey, james cagney, fred kohler, j. farrell macdonald, joan blondell, lillian worth, walter long","events take an unhappy turn for two bill and jack, two locomotive engineers, after bill is attracted to his best friend's wife.",6.6,1016,,,,,30,13,"grant withers, mary astor, regis toomey, james cagney",", fred kohler, j. farrell macdonald, joan blondell, lillian worth, walter long",
1148,tt0022243,the painted desert,the painted desert,1931,05/06/1931,western,79,usa,english,"howard higgin, tom buckingham","tom buckingham, howard higgin",pathé exchange,"william boyd, helen twelvetrees, william farnum, j. farrell macdonald, clark gable, charles sellon, hugh adams, wade boteler, will walling, edmund breese, edward hearn, william le maire, richard cramer",two men find an abandoned baby and fight over the ownership of the child resulting in lifelong rivalry.,5.1,529,,,,,21,7,"william boyd, helen twelvetrees, william farnum,","j. farrell macdonald, clark gable, charles sellon, hugh adams, wade boteler, will walling, edmund breese, edward hearn, william le maire, richard cramer",
1149,tt0022246,palmy days,palmy days,1931,03/10/1931,"comedy, musical, romance",77,usa,english,a. edward sutherland,"eddie cantor, morrie ryskind",the samuel goldwyn company,"eddie cantor, charlotte greenwood, barbara weeks, spencer charters, paul page, charles middleton, george raft, harry woods",an assistant of phony psychic leaves the fraudulent business and becomes an efficiency expert.,6.8,447,,,,,13,2,"eddie cantor, charlotte greenwood, barbara weeks, sp","encer charters, paul page, charles middleton, george raft, harry woods",
1150,tt0022251,pardon us,pardon us,1931,11/09/1931,"comedy, crime, drama",56,usa,"english, italian",james parrott,h.m. walker,hal roach studios,"stan laurel, oliver hardy, june marlowe, wilfred lucas, james finlayson, walter long, tiny sandford",two guys end up in prison after attempting to sell beer to a policeman during prohibition.,7,2005,,,,,32,10,"stan laurel, oliver hardy, june marlowe, wilfred lu","cas, james finlayson, walter long, tiny sandford",
1151,tt0022254,"parlor, bedroom and bath","parlor, bedroom and bath",1931,28/02/1931,comedy,73,usa,english,edward sedgwick,"c.w. bell, mark swan",metro-goldwyn-mayer (mgm),"buster keaton, charlotte greenwood, reginald denny, cliff edwards, dorothy christy, joan peers, sally eilers, natalie moorhead, edward brophy, walter merrill, sidney bracey",a man tries passing off a socially awkward fellow as a casanova in the hopes of marrying off his would be sister-in-law.,6.1,712,,,,,28,9,"buster keaton, charlotte greenwood, reginald denny,","cliff edwards, dorothy christy, joan peers, sally eilers, natalie moorhead, edward brophy, walter merrill, sidney bracey",
1152,tt0022259,peach o'reno,peach o'reno,1931,08/04/1932,"comedy, musical, romance",63,usa,english,william a. seiter,"tim whelan, ralph spence",rko radio pictures,"bert wheeler, robert woolsey, dorothy lee, zelma o'neal, joseph cawthorn, cora witherspoon, sam hardy, mitchell harris, arthur hoyt, josephine whittell","after a quarrell at their 25th wedding aniversery, joe and aggie bruno decide to divorce each other, and both leave for reno. so do their daughters prudence and pansy, but they want to get ...",6.7,200,$ 293000,,,,9,6,"bert wheeler, robert woolsey, dorothy lee, zelma o'n","eal, joseph cawthorn, cora witherspoon, sam hardy, mitchell harris, arthur hoyt, josephine whittell",
1153,tt0022261,penrod and sam,penrod and sam,1931,08/01/1932,"drama, comedy",71,usa,english,william beaudine,"booth tarkington, waldemar young",first national pictures,"leon janney, frank coghlan jr., cameo the dog, margaret marquis, billy lord, michael stuart, jimmy robinson, robert dandridge, matt moore, dorothy peterson, helen beaudine, johnny arthur, zasu pitts, charles sellon","two mischievous schoolboys, penrod and sam, are constantly in trouble at school. they start their own club, the in-or-in club, of which they are the only members. two of their schoolmates, ...",5.9,119,,,,,7,2,"leon janney, frank coghlan jr., cameo the dog, marg","aret marquis, billy lord, michael stuart, jimmy robinson, robert dandridge, matt moore, dorothy peterson, helen beaudine, johnny arthur, zasu pitts, charles sellon",
1154,tt0022264,the phantom of paris,the phantom of paris,1931,22/01/1932,"drama, thriller",74,usa,english,john s. robertson,"gaston leroux, edwin justus mayer",metro-goldwyn-mayer (mgm),"john gilbert, leila hyams, lewis stone, jean hersholt, c. aubrey smith, natalie moorhead, ian keith, alfred hickman","cheri-bibi is an escape artist wrongly imprisoned for murdering the wealthy father of his admirer cecile. the real murderer is cecile's fiancé, so how will bibi escape his death sentence and win back cecile?",6.5,1245,,,,,18,5,"john gilbert, leila hyams, lewis stone, jean hersh","olt, c. aubrey smith, natalie moorhead, ian keith, alfred hickman",
1155,tt0022265,the phantom,the phantom,1931,01/11/1931,"horror, thriller",62,usa,english,alan james,"alan james, alan james",supreme feature films company,"guinn 'big boy' williams, allene ray, niles welch, tom o'brien, sheldon lewis, wilfred lucas, violet knights, william gould, bobby dunn, william jackie",a group of people are stalked by a masked killer in an old mansion.,4.4,258,,,,,15,10,"guinn 'big boy' williams, allene ray, niles welch",", tom o'brien, sheldon lewis, wilfred lucas, violet knights, william gould, bobby dunn, william jackie",
1156,tt0022268,platinum blonde,platinum blonde,1931,31/10/1931,"comedy, romance",89,usa,english,frank capra,"harry chandlee, douglas w. churchill",columbia pictures,"loretta young, robert williams, jean harlow, halliwell hobbes, reginald owen, edmund breese, don dillaway, walter catlett, claud allister, louise closser hale","a young woman from a very rich family impulsively marries a reporter, but each assumes the other is the one whose lifestyle must change.",6.9,2632,gbp 600000,,,,60,25,"loretta young, robert williams, jean harlow, halliw","ell hobbes, reginald owen, edmund breese, don dillaway, walter catlett, claud allister, louise closser hale",
1157,tt0022273,politics,politics,1931,25/12/1931,"comedy, romance",73,usa,english,charles reisner,"zelda sears, malcolm stuart boylan",metro-goldwyn-mayer (mgm),"marie dressler, polly moran, roscoe ates, karen morley, william bakewell, john miljan, joan marsh, tom mcguire, kane richmond, mary alden",middle-aged widow hattie burns becomes fed up when local small-town politicians ignore corruption and decides to run for mayor herself.,6.3,187,,,,,9,3,"marie dressler, polly moran, roscoe ates, karen morley",", william bakewell, john miljan, joan marsh, tom mcguire, kane richmond, mary alden",
1158,tt0022274,politiquerías,politiquerías,1931,01/05/1931,comedy,56,usa,spanish,james w. horne,h.m. walker,hal roach studios,"stan laurel, oliver hardy, enrique acosta, hadji ali, maría calvo, abraham j. cantu, rina de liguoro, nelly fernández, james finlayson, carmen granada, charlie hall, linda loredo","a remake in spanish of the laurel and hardy short chickens come home (1931) , expanded into a feature by adding scenes of a magician and a regurgitator performing.",6.7,153,,,,,6,,"stan laurel, oliver hardy, enrique acosta, hadji ali,","maría calvo, abraham j. cantu, rina de liguoro, nelly fernández, james finlayson, carmen granada, charlie hall, linda loredo",
1159,tt0022276,possessed,possessed,1931,21/11/1931,"drama, romance",76,usa,"english, french, german",clarence brown,"edgar selwyn, lenore j. coffee",metro-goldwyn-mayer (mgm),"joan crawford, clark gable, wallace ford, richard 'skeets' gallagher, frank conroy, marjorie white, john miljan, clara blandick","an ambitious factory girl meets a handsome, wealthy lawyer, but he's interested in her as a mistress, not a wife.",6.9,1539,,,,,34,12,"joan crawford, clark gable, wallace ford, richard 'skee","ts' gallagher, frank conroy, marjorie white, john miljan, clara blandick",
1160,tt0022279,private lives,private lives,1931,12/12/1931,"comedy, drama, romance",84,usa,"english, french, german",sidney franklin,"noël coward, hanns kräly",metro-goldwyn-mayer (mgm),"norma shearer, robert montgomery, reginald denny, una merkel, jean hersholt, george davis",divorced couple unexpectedly meet each other during their honeymoon and rekindle their love.,6.8,959,,,,,30,11,"norma shearer, robert montgomery, reginald denny,","una merkel, jean hersholt, george davis",
1161,tt0022285,the public defender,the public defender,1931,23/10/1931,"crime, drama, mystery",69,usa,english,j. walter ruben,"george goodchild, bernard schubert",rko radio pictures,"richard dix, shirley grey, purnell pratt, ruth weston, edmund breese, frank sheridan, alan roscoe, boris karloff, nella walker, paul hurst, carl gerard, robert emmett o'connor, phillips smalley","rich playboy pike winslow dons the mantle of 'the reckoner', a mysterious avenger, when he learns that his lady friend barbara gerry's father has been framed in a bank embezzlement scandal....",6.4,176,,,,,5,11,"richard dix, shirley grey, purnell pratt, ruth west","on, edmund breese, frank sheridan, alan roscoe, boris karloff, nella walker, paul hurst, carl gerard, robert emmett o'connor, phillips smalley",
